id,folder_relative,filename,ext,size_bytes,size_hr,mtime_iso,btime_iso,is_archive,specialty_bucket,compression_bucket,folder,path
116,McAfee EERM,encrypted.dsk.109,.109,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.109
117,McAfee EERM,encrypted.dsk.110,.110,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.110
118,McAfee EERM,encrypted.dsk.111,.111,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.111
119,McAfee EERM,encrypted.dsk.112,.112,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.112
120,McAfee EERM,encrypted.dsk.113,.113,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.113
121,McAfee EERM,encrypted.dsk.114,.114,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.114
122,McAfee EERM,encrypted.dsk.115,.115,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.115
123,McAfee EERM,encrypted.dsk.116,.116,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.116
124,McAfee EERM,encrypted.dsk.117,.117,2147483648,2.0 GB,2026-02-08T06:20:10Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.117
125,McAfee EERM,encrypted.dsk.118,.118,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.118
126,McAfee EERM,encrypted.dsk.119,.119,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.119
127,McAfee EERM,encrypted.dsk.120,.120,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.120
128,McAfee EERM,encrypted.dsk.121,.121,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.121
129,McAfee EERM,encrypted.dsk.122,.122,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.122
130,McAfee EERM,encrypted.dsk.123,.123,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.123
131,McAfee EERM,encrypted.dsk.124,.124,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.124
132,McAfee EERM,encrypted.dsk.125,.125,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.125
133,McAfee EERM,encrypted.dsk.126,.126,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.126
134,McAfee EERM,encrypted.dsk.127,.127,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.127
135,McAfee EERM,encrypted.dsk.128,.128,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.128
136,McAfee EERM,encrypted.dsk.129,.129,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.129
137,McAfee EERM,encrypted.dsk.130,.130,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.130
138,McAfee EERM,encrypted.dsk.131,.131,2147483648,2.0 GB,2026-02-08T03:40:34Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.131
139,McAfee EERM,encrypted.dsk.132,.132,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.132
140,McAfee EERM,encrypted.dsk.133,.133,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.133
141,McAfee EERM,encrypted.dsk.134,.134,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.134
142,McAfee EERM,encrypted.dsk.135,.135,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.135
143,McAfee EERM,encrypted.dsk.136,.136,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.136
144,McAfee EERM,encrypted.dsk.137,.137,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.137
145,McAfee EERM,encrypted.dsk.138,.138,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.138
146,McAfee EERM,encrypted.dsk.139,.139,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.139
147,McAfee EERM,encrypted.dsk.140,.140,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.140
148,McAfee EERM,encrypted.dsk.141,.141,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.141
149,McAfee EERM,encrypted.dsk.142,.142,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.142
150,McAfee EERM,encrypted.dsk.143,.143,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.143
151,McAfee EERM,encrypted.dsk.144,.144,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.144
152,McAfee EERM,encrypted.dsk.145,.145,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.145
153,McAfee EERM,encrypted.dsk.146,.146,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.146
154,McAfee EERM,encrypted.dsk.147,.147,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.147
155,McAfee EERM,encrypted.dsk.148,.148,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.148
156,McAfee EERM,encrypted.dsk.149,.149,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.149
157,McAfee EERM,encrypted.dsk.150,.150,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.150
158,McAfee EERM,encrypted.dsk.151,.151,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.151
159,McAfee EERM,encrypted.dsk.152,.152,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.152
160,McAfee EERM,encrypted.dsk.153,.153,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.153
161,McAfee EERM,encrypted.dsk.154,.154,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.154
162,McAfee EERM,encrypted.dsk.155,.155,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.155
163,McAfee EERM,encrypted.dsk.156,.156,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.156
164,McAfee EERM,encrypted.dsk.157,.157,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.157
165,McAfee EERM,encrypted.dsk.158,.158,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.158
166,McAfee EERM,encrypted.dsk.159,.159,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.159
167,McAfee EERM,encrypted.dsk.160,.160,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.160
168,McAfee EERM,encrypted.dsk.161,.161,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.161
169,McAfee EERM,encrypted.dsk.162,.162,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.162
170,McAfee EERM,encrypted.dsk.163,.163,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.163
171,McAfee EERM,encrypted.dsk.164,.164,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.164
172,McAfee EERM,encrypted.dsk.165,.165,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.165
173,McAfee EERM,encrypted.dsk.166,.166,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.166
174,McAfee EERM,encrypted.dsk.167,.167,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.167
175,McAfee EERM,encrypted.dsk.168,.168,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.168
176,McAfee EERM,encrypted.dsk.169,.169,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.169
177,McAfee EERM,encrypted.dsk.170,.170,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.170
178,McAfee EERM,encrypted.dsk.171,.171,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.171
179,McAfee EERM,encrypted.dsk.172,.172,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.172
180,McAfee EERM,encrypted.dsk.173,.173,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.173
181,McAfee EERM,encrypted.dsk.174,.174,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.174
182,McAfee EERM,encrypted.dsk.175,.175,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.175
183,McAfee EERM,encrypted.dsk.176,.176,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.176
184,McAfee EERM,encrypted.dsk.177,.177,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.177
185,McAfee EERM,encrypted.dsk.178,.178,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.178
186,McAfee EERM,encrypted.dsk.179,.179,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.179
187,McAfee EERM,encrypted.dsk.180,.180,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.180
188,McAfee EERM,encrypted.dsk.181,.181,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.181
189,McAfee EERM,encrypted.dsk.182,.182,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.182
190,McAfee EERM,encrypted.dsk.183,.183,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.183
191,McAfee EERM,encrypted.dsk.184,.184,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.184
192,McAfee EERM,encrypted.dsk.185,.185,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.185
193,McAfee EERM,encrypted.dsk.186,.186,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.186
194,McAfee EERM,encrypted.dsk.187,.187,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.187
195,McAfee EERM,encrypted.dsk.188,.188,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.188
196,McAfee EERM,encrypted.dsk.189,.189,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.189
197,McAfee EERM,encrypted.dsk.190,.190,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.190
198,McAfee EERM,encrypted.dsk.191,.191,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.191
199,McAfee EERM,encrypted.dsk.192,.192,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.192
200,McAfee EERM,encrypted.dsk.193,.193,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.193
201,McAfee EERM,encrypted.dsk.194,.194,2147483648,2.0 GB,2025-10-15T08:49:22Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.194
202,McAfee EERM,encrypted.dsk.195,.195,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.195
203,McAfee EERM,encrypted.dsk.196,.196,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.196
204,McAfee EERM,encrypted.dsk.197,.197,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.197
205,McAfee EERM,encrypted.dsk.198,.198,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.198
206,McAfee EERM,encrypted.dsk.199,.199,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.199
207,McAfee EERM,encrypted.dsk.200,.200,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.200
208,McAfee EERM,encrypted.dsk.201,.201,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.201
209,McAfee EERM,encrypted.dsk.202,.202,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.202
210,McAfee EERM,encrypted.dsk.203,.203,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.203
211,McAfee EERM,encrypted.dsk.204,.204,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.204
212,McAfee EERM,encrypted.dsk.205,.205,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.205
213,McAfee EERM,encrypted.dsk.206,.206,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.206
214,McAfee EERM,encrypted.dsk.207,.207,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.207
215,McAfee EERM,encrypted.dsk.208,.208,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.208
216,McAfee EERM,encrypted.dsk.209,.209,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.209
217,McAfee EERM,encrypted.dsk.210,.210,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.210
218,McAfee EERM,encrypted.dsk.211,.211,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.211
219,McAfee EERM,encrypted.dsk.212,.212,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.212
220,McAfee EERM,encrypted.dsk.213,.213,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.213
221,McAfee EERM,encrypted.dsk.214,.214,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.214
222,McAfee EERM,encrypted.dsk.215,.215,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.215
223,McAfee EERM,encrypted.dsk.216,.216,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.216
224,McAfee EERM,encrypted.dsk.217,.217,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.217
225,McAfee EERM,encrypted.dsk.218,.218,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.218
226,McAfee EERM,encrypted.dsk.219,.219,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.219
227,McAfee EERM,encrypted.dsk.220,.220,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.220
228,McAfee EERM,encrypted.dsk.221,.221,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.221
229,McAfee EERM,encrypted.dsk.222,.222,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.222
